ApplicationID,SubmissionDate,ApplicantType,Country,Age,ApplicationType,DocumentStatus,PaymentStatus,PaymentAmount,PaymentMethod,PaymentDate,PaymentQuarter,ProcessingStage,DaysToProcess,DataCheckStatus,MissingInfoFlag,AssignedTeam
APP-100577,2024-06-14 11:04:22.847060,International,Brazil,25.0,FQ RESTO,Complete,Pending,235.0,Bank Transfer,2024-07-08 11:04:22.847060,Q3,Submitted,0,Pass,No,Team A
APP-100578,2025-08-06 11:04:22.847060,UK,United Kingdom,32.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-08-06 11:04:22.847060,Q3,Completed,6,Fail,No,Team C
APP-100579,2025-10-16 11:04:22.847060,UK,United Kingdom,44.0,Student Registration,Complete,Paid,35.0,PayPal,2025-10-29 11:04:22.847060,Q4,Withdrawn,0,Pass,No,Team C
APP-100580,2024-09-18 11:04:22.847060,UK,United Kingdom,24.0,Fully Qualified,Complete,Paid,141.0,PayPal,2024-09-22 11:04:22.847060,Q3,Completed,5,Pass,No,Team A
APP-100581,2025-08-19 11:04:22.847060,,Germany,20.0,Body Corporate,Complete,Paid,200.0,Bank Transfer,2025-09-14 11:04:22.847060,Q3,Completed,9,Pass,No,Team B
APP-100582,2025-06-07 11:04:22.847060,UK,United Kingdom,46.0,Body Corporate,Complete,Paid,300.0,PayPal,2025-06-27 11:04:22.847060,Q2,Withdrawn,0,Pass,No,Team B
APP-100583,2025-09-15 11:04:22.847060,UK,United Kingdom,41.0,Student Registration,Incomplete,Paid,35.0,PayPal,2025-09-22 11:04:22.847060,Q3,Completed,6,Pass,Yes,Team B
APP-100584,2024-11-05 11:04:22.847060,UK,United Kingdom,20.0,Fully Qualified,Complete,Paid,70.5,PayPal,2024-11-07 11:04:22.847060,Q4,In Review,10,Pass,No,Team A
APP-100585,2025-08-21 11:04:22.847060,UK,United Kingdom,37.0,Fully Qualified,Complete,Pending,141.0,PayPal,2025-09-12 11:04:22.847060,Q3,Completed,7,Fail,No,Team B
APP-100586,2024-11-29 11:04:22.847060,UK,United Kingdom,32.0,Student Registration,Complete,Pending,35.0,PayPal,2024-12-03 11:04:22.847060,Q4,Completed,9,Pass,No,Team C
APP-100587,2025-11-18 11:04:22.847060,UK,United Kingdom,42.0,FQ RESTO,Complete,Paid,117.5,Bank Transfer,2025-11-18 11:04:22.847060,Q4,Completed,17,Pass,No,Team C
APP-100588,2025-03-05 11:04:22.847060,UK,United Kingdom,47.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-03-11 11:04:22.847060,Q1,In Review,1,Fail,No,Team A
APP-100589,2025-10-10 11:04:22.847060,UK,United Kingdom,31.0,Fully Qualified,Incomplete,Paid,70.5,PayPal,2025-10-26 11:04:22.847060,Q4,Completed,7,Fail,Yes,Team C
APP-100590,2025-09-21 11:04:22.847060,UK,United Kingdom,24.0,Body Corporate,Complete,Paid,100.0,Bank Transfer,2025-10-05 11:04:22.847060,Q4,Submitted,0,Fail,No,Team A
APP-100591,2025-08-22 11:04:22.847060,UK,United Kingdom,34.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-09-02 11:04:22.847060,Q3,Completed,5,Pass,No,Team B
APP-100592,2025-03-03 11:04:22.847060,UK,United Kingdom,37.0,Body Corporate,Complete,Paid,400.0,Bank Transfer,2025-03-04 11:04:22.847060,Q1,In Review,3,Fail,No,Team B
APP-100593,2025-04-28 11:04:22.847060,UK,United Kingdom,53.0,FQ RESTO,Complete,Paid,352.5,Bank Transfer,2025-05-17 11:04:22.847060,Q2,Submitted,0,Pass,No,Team B
APP-100594,2025-02-08 11:04:22.847060,International,France,26.0,Student Registration,Complete,Paid,35.0,PayPal,2025-02-28 11:04:22.847060,Q1,In Review,10,Pass,No,Team C
APP-100595,2024-08-29 11:04:22.847060,UK,United Kingdom,55.0,STUDENT RESTO,Complete,Paid,35.0,PayPal,2024-09-19 11:04:22.847060,Q3,Submitted,0,Pass,No,Team A
APP-100596,2025-03-14 11:04:22.847060,International,Pakistan,39.0,Body Corporate,Complete,Paid,300.0,Bank Transfer,2025-04-12 11:04:22.847060,Q2,Completed,9,Pass,No,Team B
APP-100597,2025-09-06 11:04:22.847060,UK,United Kingdom,19.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-09-25 11:04:22.847060,Q3,Completed,4,Pass,No,Team A
APP-100598,2025-02-06 11:04:22.847060,UK,United Kingdom,92.0,Fully Qualified,Complete,Paid,282.0,PayPal,2025-03-07 11:04:22.847060,Q1,Completed,4,Pass,No,Team B
APP-100599,2025-09-20 11:04:22.847060,UK,United Kingdom,25.0,Fully Qualified,Incomplete,Paid,70.5,PayPal,2025-10-05 11:04:22.847060,Q4,Submitted,0,Pass,Yes,Team C
APP-100600,2025-06-25 11:04:22.847060,UK,United Kingdom,28.0,BD RESTO,Complete,Paid,260.0,PayPal,2025-07-16 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100601,2025-05-12 11:04:22.847060,UK,United Kingdom,30.0,BD RESTO,Complete,Paid,390.0,Bank Transfer,2025-05-27 11:04:22.847060,Q2,Completed,15,Pass,No,Team A
APP-100602,2024-07-01 11:04:22.847060,UK,United Kingdom,34.0,FQ RESTO,Complete,Paid,235.0,Bank Transfer,2024-07-01 11:04:22.847060,Q3,Completed,14,Pass,No,Team C
APP-100603,2025-10-21 11:04:22.847060,UK,United Kingdom,25.0,STUDENT RESTO,Complete,Paid,35.0,Bank Transfer,2025-10-21 11:04:22.847060,Q4,In Review,16,Pass,No,Team C
APP-100604,2025-04-30 11:04:22.847060,UK,United Kingdom,38.0,BD RESTO,Incomplete,Paid,390.0,PayPal,2025-05-17 11:04:22.847060,Q2,In Review,17,Pass,Yes,Team A
APP-100605,2024-12-05 11:04:22.847060,UK,United Kingdom,35.0,Body Corporate,Complete,Paid,100.0,PayPal,2024-12-22 11:04:22.847060,Q4,In Review,1,Pass,No,Team B
APP-100606,2025-10-14 11:04:22.847060,UK,United Kingdom,47.0,Fully Qualified,Complete,Paid,70.5,PayPal,2025-10-27 11:04:22.847060,Q4,Completed,4,Pass,No,Team C
APP-100607,2025-01-05 11:04:22.847060,UK,United Kingdom,35.0,Fully Qualified,Incomplete,Paid,282.0,Bank Transfer,2025-01-05 11:04:22.847060,Q1,Completed,5,Fail,Yes,Team A
APP-100608,2025-05-31 11:04:22.847060,UK,United Kingdom,48.0,Student Registration,Complete,Paid,35.0,PayPal,2025-05-31 11:04:22.847060,Q2,In Review,3,Pass,No,Team C
APP-100609,2025-02-21 11:04:22.847060,International,Canada,55.0,BD RESTO,Incomplete,Paid,520.0,PayPal,2025-03-09 11:04:22.847060,Q1,In Review,12,Pass,Yes,Team C
APP-100610,2025-05-16 11:04:22.847060,UK,United Kingdom,49.0,Fully Qualified,Complete,Pending,211.5,Bank Transfer,2025-06-08 11:04:22.847060,Q2,Completed,6,Pass,No,Team C
APP-100611,2025-03-15 11:04:22.847060,International,Australia,28.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-03-23 11:04:22.847060,Q1,Submitted,0,Pass,No,Team C
APP-100612,2025-03-11 11:04:22.847060,UK,United Kingdom,42.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-03-28 11:04:22.847060,Q1,In Review,4,Pass,No,Team A
APP-100613,2024-06-12 11:04:22.847060,UK,United Kingdom,50.0,Fully Qualified,Complete,Pending,211.5,Bank Transfer,2024-06-21 11:04:22.847060,Q2,Completed,5,Pass,No,Team A
APP-100614,2025-11-13 11:04:22.847060,International,Canada,55.0,Body Corporate,Incomplete,Pending,100.0,Bank Transfer,2025-11-13 11:04:22.847060,Q4,Submitted,0,Pass,Yes,Team A
APP-100615,2024-12-14 11:04:22.847060,International,Nigeria,58.0,Fully Qualified,Complete,Paid,70.5,Bank Transfer,2024-12-30 11:04:22.847060,Q4,Submitted,0,Pass,No,Team C
APP-100616,2024-08-28 11:04:22.847060,UK,United Kingdom,25.0,Body Corporate,Complete,Paid,200.0,Bank Transfer,2024-09-23 11:04:22.847060,Q3,Completed,7,Pass,No,Team C
APP-100617,2025-02-04 11:04:22.847060,UK,United Kingdom,,Fully Qualified,Complete,Paid,282.0,Bank Transfer,2025-02-26 11:04:22.847060,Q1,Completed,4,Pass,No,Team C
APP-100618,2025-07-23 11:04:22.847060,International,Canada,39.0,Body Corporate,Complete,Paid,200.0,Bank Transfer,2025-08-13 11:04:22.847060,Q3,Completed,5,Pass,No,Team A
APP-100619,2025-10-15 11:04:22.847060,International,Germany,41.0,Student Registration,Complete,Paid,35.0,PayPal,2025-10-28 11:04:22.847060,Q4,Completed,6,Pass,No,Team C
APP-100620,2025-02-03 11:04:22.847060,UK,United Kingdom,58.0,Student Registration,Incomplete,Paid,35.0,Bank Transfer,2025-02-28 11:04:22.847060,Q1,Completed,4,Pass,Yes,Team B
APP-100621,2025-10-02 11:04:22.847060,UK,United Kingdom,34.0,Body Corporate,Complete,Paid,100.0,PayPal,2025-11-01 11:04:22.847060,Q4,Completed,9,Pass,No,Team C
APP-100622,2025-10-17 11:04:22.847060,UK,United Kingdom,29.0,Fully Qualified,Complete,Unpaid,0.0,Bank Transfer,,,In Review,5,Fail,No,Team B
APP-100623,2025-09-03 11:04:22.847060,UK,United Kingdom,11.0,Student Registration,Complete,Unpaid,0.0,PayPal,,,Completed,7,Fail,No,Team C
APP-100624,2024-06-19 11:04:22.847060,UK,United Kingdom,32.0,Fully Qualified,Complete,Paid,141.0,Bank Transfer,2024-07-18 11:04:22.847060,Q3,Withdrawn,0,Pass,No,Team A
APP-100625,2024-09-05 11:04:22.847060,UK,United Kingdom,33.0,Student Registration,Complete,Paid,35.0,PayPal,2024-09-10 11:04:22.847060,Q3,In Review,3,Pass,No,Team C
APP-100626,2025-03-30 11:04:22.847060,UK,United Kingdom,39.0,Fully Qualified,Complete,Paid,211.5,Bank Transfer,2025-04-02 11:04:22.847060,Q2,In Review,4,Pass,No,Team B
APP-100627,2025-01-14 11:04:22.847060,International,Canada,45.0,Fully Qualified,Incomplete,Pending,282.0,PayPal,2025-02-12 11:04:22.847060,Q1,In Review,6,Pass,Yes,Team B
APP-100628,2025-07-21 11:04:22.847060,UK,United Kingdom,37.0,Body Corporate,Complete,Paid,200.0,Bank Transfer,2025-07-24 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100629,2025-02-06 11:04:22.847060,UK,United Kingdom,50.0,FQ RESTO,Complete,Paid,,PayPal,2025-02-22 11:04:22.847060,Q1,Submitted,0,Fail,No,Team B
APP-100630,2025-04-11 11:04:22.847060,International,Australia,27.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-04-15 11:04:22.847060,Q2,Completed,6,Fail,No,Team B
APP-100631,2025-06-14 11:04:22.847060,International,China,57.0,STUDENT RESTO,Incomplete,Paid,35.0,Bank Transfer,2025-06-21 11:04:22.847060,Q2,Withdrawn,0,Pass,Yes,Team A
APP-100632,2025-09-29 11:04:22.847060,UK,United Kingdom,49.0,Fully Qualified,Complete,Paid,70.5,Bank Transfer,2025-10-05 11:04:22.847060,Q4,In Review,11,Pass,No,Team C
APP-100633,2025-05-20 11:04:22.847060,UK,United Kingdom,50.0,Body Corporate,Complete,Pending,300.0,PayPal,2025-06-08 11:04:22.847060,Q2,Submitted,0,Pass,No,Team C
APP-100634,2025-08-11 11:04:22.847060,UK,United Kingdom,19.0,Body Corporate,Complete,Paid,200.0,PayPal,2025-08-27 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100635,2025-05-06 11:04:22.847060,UK,United Kingdom,50.0,Body Corporate,Complete,Paid,300.0,PayPal,2025-05-14 11:04:22.847060,Q2,Completed,6,Pass,No,Team B
APP-100636,2025-05-28 11:04:22.847060,UK,United Kingdom,50.0,Fully Qualified,Complete,Paid,211.5,Bank Transfer,2025-06-23 11:04:22.847060,Q2,In Review,4,Pass,No,Team C
APP-100637,2025-09-09 11:04:22.847060,UK,United Kingdom,58.0,Fully Qualified,Complete,Paid,141.0,Bank Transfer,2025-09-20 11:04:22.847060,Q3,In Review,6,Pass,No,Team C
APP-100638,2025-03-06 11:04:22.847060,UK,United Kingdom,30.0,Student Registration,Complete,Pending,35.0,PayPal,2025-03-14 11:04:22.847060,Q1,In Review,6,Pass,No,Team A
APP-100639,2025-04-11 11:04:22.847060,UK,United Kingdom,47.0,Student Registration,Complete,Unpaid,0.0,Bank Transfer,,,In Review,11,Pass,No,Team A
APP-100640,2025-02-14 11:04:22.847060,UK,United Kingdom,50.0,Fully Qualified,Incomplete,Unpaid,0.0,PayPal,,,In Review,5,Fail,Yes,Team A
APP-100641,2025-01-24 11:04:22.847060,UK,United Kingdom,30.0,Fully Qualified,Incomplete,Pending,282.0,PayPal,2025-02-18 11:04:22.847060,Q1,Completed,3,Pass,Yes,Team B
APP-100642,2024-10-03 11:04:22.847060,UK,United Kingdom,43.0,Fully Qualified,Complete,Paid,70.5,PayPal,2024-10-15 11:04:22.847060,Q4,Completed,3,Pass,No,Team C
APP-100643,2024-12-16 11:04:22.847060,UK,United Kingdom,39.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2024-12-18 11:04:22.847060,Q4,Completed,7,Pass,No,Team A
APP-100644,2025-04-21 11:04:22.847060,UK,United Kingdom,56.0,BD RESTO,Complete,Paid,390.0,Bank Transfer,2025-05-02 11:04:22.847060,Q2,In Review,11,Pass,No,Team A
APP-100645,2024-10-02 11:04:22.847060,International,India,19.0,FQ RESTO,Complete,Unpaid,0.0,Bank Transfer,,,Completed,12,Pass,No,Team A
APP-100646,2024-12-08 11:04:22.847060,UK,United Kingdom,55.0,STUDENT RESTO,Complete,Paid,35.0,PayPal,2025-01-07 11:04:22.847060,Q1,Completed,16,Pass,No,Team C
APP-100647,2024-12-15 11:04:22.847060,International,Australia,56.0,Fully Qualified,Complete,Paid,70.5,Bank Transfer,2024-12-27 11:04:22.847060,Q4,Submitted,0,Fail,No,Team C
APP-100648,2025-01-09 11:04:22.847060,International,France,43.0,BD RESTO,Complete,Pending,520.0,Bank Transfer,2025-01-23 11:04:22.847060,Q1,Completed,16,Pass,No,
APP-100649,2025-10-10 11:04:22.847060,UK,United Kingdom,32.0,FQ RESTO,Incomplete,Paid,117.5,Bank Transfer,2025-10-28 11:04:22.847060,Q4,In Review,13,Fail,Yes,Team B
APP-100650,2025-03-12 11:04:22.847060,UK,United Kingdom,51.0,Fully Qualified,Complete,Paid,282.0,Bank Transfer,2025-03-19 11:04:22.847060,Q1,Completed,9,Pass,No,Team B
APP-100651,2025-11-21 11:04:22.847060,UK,United Kingdom,59.0,Fully Qualified,Complete,Paid,70.5,PayPal,2025-12-13 11:04:22.847060,Q4,In Review,1,Pass,No,Team A
APP-100652,2025-03-18 11:04:22.847060,UK,United Kingdom,57.0,STUDENT RESTO,Complete,Paid,35.0,PayPal,2025-03-25 11:04:22.847060,Q1,Withdrawn,0,Pass,No,Team C
APP-100653,2024-09-12 11:04:22.847060,International,Nigeria,28.0,Fully Qualified,Complete,Paid,141.0,Bank Transfer,2024-09-21 11:04:22.847060,Q3,Submitted,0,Pass,No,Team A
APP-100654,2024-12-17 11:04:22.847060,UK,United Kingdom,20.0,Fully Qualified,Complete,Pending,282.0,Bank Transfer,2025-01-07 11:04:22.847060,Q1,Completed,4,Pass,No,Team C
APP-100655,2025-04-01 11:04:22.847060,UK,United Kingdom,23.0,Student Registration,Complete,Paid,35.0,PayPal,2025-04-27 11:04:22.847060,Q2,Completed,6,Pass,No,Team C
APP-100656,2025-01-20 11:04:22.847060,UK,United Kingdom,26.0,Student Registration,Complete,Unpaid,0.0,Bank Transfer,,,Completed,4,Pass,No,Team C
APP-100657,2025-06-06 11:04:22.847060,UK,United Kingdom,23.0,FQ RESTO,Complete,Paid,235.0,PayPal,2025-07-03 11:04:22.847060,Q3,In Review,13,Fail,No,Team B
APP-100658,2024-12-02 11:04:22.847060,UK,United Kingdom,26.0,Body Corporate,Complete,Paid,100.0,PayPal,2024-12-04 11:04:22.847060,Q4,In Review,6,Fail,No,Team B
APP-100659,2025-04-07 11:04:22.847060,UK,United Kingdom,56.0,Fully Qualified,Complete,Pending,211.5,Bank Transfer,2025-04-27 11:04:22.847060,Q2,Completed,4,Fail,No,Team C
APP-100660,2024-06-16 11:04:22.847060,UK,United Kingdom,48.0,Student Registration,Incomplete,Paid,35.0,Bank Transfer,2024-07-13 11:04:22.847060,Q3,In Review,1,Pass,Yes,Team A
APP-100661,,International,Germany,49.0,Body Corporate,Incomplete,Paid,100.0,PayPal,2024-10-29 11:04:22.847060,Q4,In Review,6,Pass,Yes,Team C
APP-100662,2025-03-09 11:04:22.847060,UK,United Kingdom,58.0,Body Corporate,Incomplete,Pending,300.0,Bank Transfer,2025-04-02 11:04:22.847060,Q2,Completed,7,Pass,Yes,Team C
APP-100663,2024-07-18 11:04:22.847060,,United Kingdom,29.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2024-07-19 11:04:22.847060,Q3,Completed,8,Pass,No,Team A
APP-100664,2024-07-27 11:04:22.847060,UK,United Kingdom,25.0,FQ RESTO,Complete,Paid,235.0,Bank Transfer,2024-07-29 11:04:22.847060,Q3,In Review,10,Pass,No,Team C
APP-100665,2025-03-28 11:04:22.847060,UK,United Kingdom,25.0,Student Registration,Incomplete,Paid,35.0,Bank Transfer,2025-04-09 11:04:22.847060,Q2,In Review,7,Pass,Yes,Team A
APP-100666,2024-10-09 11:04:22.847060,UK,United Kingdom,45.0,Fully Qualified,Complete,Paid,70.5,PayPal,2024-10-21 11:04:22.847060,Q4,In Review,6,Pass,No,Team B
APP-100667,2025-10-17 11:04:22.847060,UK,United Kingdom,37.0,Body Corporate,Complete,Paid,100.0,PayPal,2025-10-29 11:04:22.847060,Q4,Completed,6,,No,Team B
APP-100668,2024-09-15 11:04:22.847060,UK,United Kingdom,24.0,Student Registration,Complete,Paid,35.0,PayPal,2024-10-02 11:04:22.847060,Q4,Completed,9,Fail,No,Team A
APP-100669,2024-06-14 11:04:22.847060,UK,United Kingdom,28.0,FQ RESTO,Complete,Pending,352.5,Bank Transfer,2024-06-29 11:04:22.847060,Q2,Completed,11,Pass,No,Team B
APP-100670,2025-03-20 11:04:22.847060,UK,United Kingdom,37.0,BD RESTO,Incomplete,Unpaid,0.0,Bank Transfer,,,Withdrawn,0,Pass,Yes,Team B
APP-100671,2025-09-25 11:04:22.847060,International,USA,33.0,BD RESTO,Complete,Paid,260.0,PayPal,2025-09-26 11:04:22.847060,Q3,In Review,12,Pass,No,Team A
APP-100672,2025-10-05 11:04:22.847060,UK,United Kingdom,21.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-10-25 11:04:22.847060,Q4,Submitted,0,Fail,No,Team B
APP-100673,2025-08-27 11:04:22.847060,UK,United Kingdom,23.0,Student Registration,Complete,Paid,35.0,PayPal,2025-08-27 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100674,2025-05-16 11:04:22.847060,UK,United Kingdom,39.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-06-07 11:04:22.847060,Q2,In Review,4,Pass,No,Team C
APP-100675,2024-12-07 11:04:22.847060,International,Nigeria,43.0,Fully Qualified,Incomplete,Paid,70.5,PayPal,2024-12-12 11:04:22.847060,Q4,Completed,8,Pass,Yes,Team A
APP-100676,2024-07-24 11:04:22.847060,UK,United Kingdom,20.0,BD RESTO,Complete,Pending,260.0,Bank Transfer,2024-07-26 11:04:22.847060,Q3,Completed,11,Pass,No,Team B
APP-100677,2025-02-15 11:04:22.847060,UK,United Kingdom,58.0,FQ RESTO,Complete,Pending,470.0,Bank Transfer,2025-03-02 11:04:22.847060,Q1,In Review,14,Pass,No,Team C
APP-100678,2025-10-04 11:04:22.847060,International,India,59.0,BD RESTO,Incomplete,Paid,130.0,Bank Transfer,2025-10-31 11:04:22.847060,Q4,In Review,15,Pass,Yes,Team C
APP-100679,2024-09-26 11:04:22.847060,International,Nigeria,31.0,STUDENT RESTO,Complete,Paid,35.0,Bank Transfer,2024-10-09 11:04:22.847060,Q4,Completed,16,Pass,No,Team B
APP-100680,2024-08-07 11:04:22.847060,International,Brazil,28.0,BD RESTO,Complete,Paid,260.0,Bank Transfer,2024-08-27 11:04:22.847060,Q3,Completed,16,Pass,No,Team B
APP-100681,2025-07-17 11:04:22.847060,UK,United Kingdom,35.0,Fully Qualified,Complete,Paid,141.0,PayPal,2025-08-11 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100682,2025-10-18 11:04:22.847060,UK,United Kingdom,29.0,Student Registration,Complete,Paid,35.0,PayPal,2025-10-28 11:04:22.847060,Q4,Withdrawn,0,Fail,No,Team C
APP-100683,2024-08-16 11:04:22.847060,International,China,40.0,Body Corporate,Complete,Unpaid,0.0,PayPal,,,Completed,3,Pass,No,Team A
APP-100684,2024-07-26 11:04:22.847060,International,Canada,29.0,Student Registration,Complete,Paid,35.0,PayPal,2024-08-13 11:04:22.847060,Q3,Submitted,0,Pass,No,Team A
APP-100685,2024-11-04 11:04:22.847060,UK,United Kingdom,30.0,Student Registration,Complete,Pending,35.0,Bank Transfer,2024-12-01 11:04:22.847060,Q4,Completed,7,Pass,No,Team C
APP-100686,2024-11-01 11:04:22.847060,UK,United Kingdom,42.0,Fully Qualified,Complete,Paid,70.5,Bank Transfer,2024-11-04 11:04:22.847060,Q4,Submitted,0,Pass,No,Team A
APP-100687,2025-04-09 11:04:22.847060,UK,United Kingdom,36.0,FQ RESTO,Incomplete,Paid,352.5,Bank Transfer,2025-05-07 11:04:22.847060,Q2,Completed,13,Pass,Yes,Team C
APP-100688,2024-08-28 11:04:22.847060,International,Germany,53.0,Student Registration,Complete,Paid,35.0,PayPal,2024-09-13 11:04:22.847060,Q3,Withdrawn,0,Pass,No,Team C
APP-100689,2025-02-11 11:04:22.847060,UK,United Kingdom,25.0,BD RESTO,Complete,Paid,520.0,Bank Transfer,2025-03-12 11:04:22.847060,Q1,Completed,15,Pass,No,Team A
APP-100690,2024-10-01 11:04:22.847060,UK,United Kingdom,46.0,FQ RESTO,Complete,Paid,117.5,PayPal,2024-10-02 11:04:22.847060,Q4,Completed,16,Pass,No,Team A
APP-100691,2025-08-02 11:04:22.847060,UK,United Kingdom,49.0,Fully Qualified,Complete,Paid,141.0,Bank Transfer,2025-08-09 11:04:22.847060,Q3,In Review,7,Pass,No,Team B
APP-100692,2025-01-19 11:04:22.847060,UK,United Kingdom,35.0,Student Registration,Complete,Pending,35.0,PayPal,2025-01-25 11:04:22.847060,Q1,Completed,9,Pass,No,Team B
APP-100693,2025-11-19 11:04:22.847060,UK,United Kingdom,23.0,Student Registration,Incomplete,Paid,35.0,PayPal,2025-12-17 11:04:22.847060,Q4,Completed,6,Fail,Yes,Team B
APP-100694,2025-06-26 11:04:22.847060,UK,United Kingdom,35.0,BD RESTO,Incomplete,Paid,260.0,Bank Transfer,2025-07-23 11:04:22.847060,Q3,Completed,13,Pass,Yes,Team C
APP-100695,2025-09-06 11:04:22.847060,UK,United Kingdom,36.0,BD RESTO,Complete,Pending,260.0,Bank Transfer,2025-09-28 11:04:22.847060,Q3,Completed,17,Pass,No,Team A
APP-100696,2025-08-29 11:04:22.847060,UK,United Kingdom,39.0,FQ RESTO,Incomplete,Pending,235.0,PayPal,2025-09-26 11:04:22.847060,Q3,Withdrawn,0,Pass,Yes,Team C
APP-100697,2025-04-02 11:04:22.847060,UK,United Kingdom,54.0,Body Corporate,Complete,Pending,300.0,Bank Transfer,2025-04-20 11:04:22.847060,Q2,Completed,7,Pass,No,Team A
APP-100698,2025-08-15 11:04:22.847060,UK,United Kingdom,49.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-08-30 11:04:22.847060,Q3,In Review,4,Pass,No,Team C
APP-100699,2025-04-10 11:04:22.847060,UK,United Kingdom,58.0,Student Registration,Complete,Unpaid,0.0,PayPal,,,Withdrawn,0,Pass,No,Team B
APP-100700,2024-08-02 11:04:22.847060,UK,United Kingdom,20.0,BD RESTO,,Paid,260.0,Bank Transfer,2024-08-10 11:04:22.847060,Q3,Completed,12,Fail,Yes,Team B
APP-100701,2024-09-11 11:04:22.847060,UK,United Kingdom,45.0,Student Registration,Complete,Paid,35.0,PayPal,2024-09-12 11:04:22.847060,Q3,Completed,7,Pass,No,Team B
APP-100702,2024-12-31 11:04:22.847060,UK,United Kingdom,27.0,,Complete,Paid,282.0,PayPal,2025-01-29 11:04:22.847060,Q1,Completed,3,Pass,No,Team C
APP-100703,2025-01-04 11:04:22.847060,UK,United Kingdom,52.0,Fully Qualified,Complete,Paid,282.0,Bank Transfer,2025-01-06 11:04:22.847060,Q1,In Review,8,Pass,No,Team A
APP-100704,2025-02-27 11:04:22.847060,UK,United Kingdom,46.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-03-20 11:04:22.847060,Q1,In Review,8,Pass,No,Team A
APP-100705,2024-08-24 11:04:22.847060,International,India,32.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2024-09-22 11:04:22.847060,Q3,Completed,5,Pass,No,Team B
APP-100706,2024-11-09 11:04:22.847060,UK,United Kingdom,50.0,Fully Qualified,Incomplete,Paid,70.5,PayPal,2024-11-17 11:04:22.847060,Q4,Completed,5,Pass,Yes,Team B
APP-100707,2025-02-02 11:04:22.847060,International,China,24.0,Student Registration,Incomplete,Paid,35.0,Bank Transfer,2025-03-02 11:04:22.847060,Q1,In Review,9,Pass,Yes,Team B
APP-100708,2024-11-26 11:04:22.847060,UK,United Kingdom,29.0,Student Registration,Complete,Paid,35.0,PayPal,2024-12-13 11:04:22.847060,Q4,Completed,4,Pass,No,Team B
APP-100709,2024-08-17 11:04:22.847060,International,Nigeria,47.0,BD RESTO,Incomplete,Pending,260.0,Bank Transfer,2024-09-04 11:04:22.847060,Q3,In Review,15,Pass,Yes,Team A
APP-100710,2024-11-09 11:04:22.847060,International,China,38.0,FQ RESTO,Complete,Unpaid,0.0,Bank Transfer,,,Completed,11,Pass,No,Team C
APP-100711,2024-06-04 11:04:22.847060,UK,United Kingdom,48.0,Student Registration,Incomplete,Paid,35.0,Bank Transfer,2024-06-25 11:04:22.847060,Q2,In Review,6,Pass,Yes,Team C
APP-100712,2025-07-25 11:04:22.847060,UK,United Kingdom,41.0,BD RESTO,Complete,Pending,260.0,Bank Transfer,2025-07-26 11:04:22.847060,Q3,Submitted,0,Fail,No,Team C
APP-100713,2025-09-06 11:04:22.847060,UK,United Kingdom,37.0,Fully Qualified,Complete,Paid,141.0,Bank Transfer,2025-09-11 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100714,2025-09-26 11:04:22.847060,UK,United Kingdom,54.0,Fully Qualified,Complete,Paid,70.5,Bank Transfer,2025-10-25 11:04:22.847060,Q4,Submitted,0,Fail,No,Team B
APP-100715,2025-03-27 11:04:22.847060,International,Australia,21.0,FQ RESTO,Incomplete,Paid,352.5,Bank Transfer,2025-04-23 11:04:22.847060,Q2,In Review,17,Pass,Yes,Team B
APP-100716,2024-07-05 11:04:22.847060,International,France,45.0,BD RESTO,Complete,Paid,260.0,Bank Transfer,2024-07-15 11:04:22.847060,Q3,Submitted,0,Pass,No,Team B
APP-100717,2025-01-25 11:04:22.847060,International,USA,37.0,FQ RESTO,Complete,Unpaid,0.0,Bank Transfer,,,Submitted,0,Pass,No,Team C
APP-100718,2025-03-24 11:04:22.847060,UK,United Kingdom,41.0,Student Registration,Complete,Paid,35.0,PayPal,2025-03-24 11:04:22.847060,Q1,Completed,9,Pass,No,Team B
APP-100719,2025-03-18 11:04:22.847060,International,Canada,49.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-04-17 11:04:22.847060,Q2,Completed,5,Pass,No,Team B
